meeting_id,segment_id,start_time,end_time,speaker,text,is_overlap,overlap_type,topic,decision,action_item,event_type,content,owner,deadline,uncertainty_note
R8007_M8011,R8007_M8011_seg0033,516.470,535.220,N_SPK8066,是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0033,516.470,535.220,N_SPK8068,对，别信。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0034,535.490,545.270,N_SPK8066,对目前短视频的需求对大家来说还是蛮多的，那如果是对于这些需求点，大家有没有什么一些新功能的一些意见比如说创新的功能。,False,none,,,,speaker_stance,认为对目前短视频的需求对来说还是蛮多的，那如果是对于这些需求点，有没有什么一些新功能的一些意...,,,
R8007_M8011,R8007_M8011_seg0035,545.290,548.610,N_SPK8069,我只希望界面更简洁一些，不要那么复杂。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0035,545.290,548.610,N_SPK8067,就是那个。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0036,549.070,561.850,N_SPK8067,科普的，希望就是嗯博博主上传视频的时候，可以平台稍微的，对对对，对的，这样可以说减少一下对中老年人的误导。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0036,549.070,561.850,N_SPK8068,辟谣的把那些，对。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0036,549.070,561.850,N_SPK8069,呃，对辟谣的。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0036,549.070,561.850,N_SPK8066,啊后台有一个监控说这是真客服还是假客服，伪客服的话就相当于筛选出来。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0036,549.070,561.850,N_SPK8068,对。,True,full,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0037,561.960,574.330,N_SPK8068,啊，这个误导太多了，有的时候就说，啊，比如说这样千万别这么做，可能有毒可能影响一家子，太太太恶心了这。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0037,561.960,574.330,N_SPK8069,嗯嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0037,561.960,574.330,N_SPK8069,对对对，就就很烦。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0037,561.960,574.330,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0037,561.960,574.330,N_SPK8069,就我妈看一个视频跟我说，跟我弟说，跟我爸说，我我都受不了了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,但是你还不能说他说这是假的，他说假的能发出来吗？他们还会这样儿。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8069,对呀对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8066,对也会有这种顾虑中老年人。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8067,像，像前段时间那个新闻，就是靳东的那个，一个中，大家都知道吧，一个中老年的妇女说要跟他谈恋爱，其实这，对就是一个，明显那个博主就是一个假的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,哦哦哦。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,哦知道知道。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8069,哦。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,啊对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8069,哦，我不知道。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8066,对这个就是像这种的，就是一个虚假的后台，就是监控的应该是加一个这种后台的监控。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8067,对，所以，没错，这个一定要加加强监管，这样是非常容易骗到中老年人，他们现在分辨能力比较弱。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8069,嗯对的确。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0038,574.610,608.420,N_SPK8068,啊，对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8068,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8066,是像那种评论似的，其大家现在都是在把那个是往上滑的一下才能看到评论，那对评论有没有什么一些新的创新的设计呢，比如说这评论往上滑的时候我可能去把那些底框啊或者什么东西做成透明的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8067,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8069,透明化对对对，就不要影响视频的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8068,啊，跟弹幕似的，我觉得比较爽。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8067,我先。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8066,或者是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8066,对或者是有一些优秀的那种评论，比如说段子手我回复得特别好，一针见血的点赞了之后，我可以直接把他弄到，弹幕形的弹幕的形式放到视频上呢。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8069,唉对，点赞多的可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8068,哦置顶的是吧？我觉得这样儿可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0039,608.500,636.970,N_SPK8069,唉，可以可以可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0040,637.520,648.060,N_SPK8068,因为我看我看这个讨论好多人都比较看评论，我当然是希望这种评论比较好的比较高质量的这些在上边儿，然后先滑得到就不会。,False,none,,,,speaker_stance,认为因为我看我看讨论好多人都比较看评论，我当然是希望这种评论比较好的比较高质量的这些在上边儿...,,,
R8007_M8011,R8007_M8011_seg0041,648.060,653.160,N_SPK8068,往下滑了好多，然后看到一些没用的一一样的附议的那种。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0041,648.060,653.160,N_SPK8069,嗯嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0041,648.060,653.160,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0042,653.680,675.630,N_SPK8069,就好的评论直接置顶。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0042,653.680,675.630,N_SPK8066,对对，他就是点赞多的我可以完成一个，比如说弹幕上墙类似的一个功能是也是一个创新的点。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0042,653.680,675.630,N_SPK8069,嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0042,653.680,675.630,N_SPK8068,唉，这个可以啊，我觉得这个可以有。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0042,653.680,675.630,N_SPK8066,其实我还觉得像现在因为需求点很多，所以说各种各样的类型的短视频也是很多的是不是可以做到把每一个需求分类明细化，比如说我想要刷某一个类型的，我可以点他整一个大概。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0043,675.630,688.660,N_SPK8066,比如说我就搞笑的，我就分科普的武士技能的对，对分类会做一个明细的介绍呢，虽然说现在短视频但是有一种我刷过这一种类型的，他后续会给我推荐其他类型的视频的话。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0043,675.630,688.660,N_SPK8069,分类是吗？,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8066,那是不是分类，分类的话会更合理更合适一些呢。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8067,他现在就是如果你经常看同一种类型的视频，他会给你推荐这种类型的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8069,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8066,啊，但是我要是想再看一下其他类型的呢。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8068,这。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8067,对，所以我也希望就是，比方说他可以给你推一段时间，或者多少条的相同类型的视频，然后接下来就可以恢复正常。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8069,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8068,可以这样，我觉得。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0044,688.660,707.340,N_SPK8069,然后再。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0045,707.990,722.000,N_SPK8066,对这也是一个。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0045,707.990,722.000,N_SPK8069,然后再给你，推别的不同的视频，对对对，就，会疲劳的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0045,707.990,722.000,N_SPK8068,对我觉得这样儿比较好，因为你不可能你永远都看这一种类型儿的，然后你你对是会疲劳，但是你如果说分类的话，你还得单独点进去，然后找这个分类再弄，相对还是比较麻烦，你还不如就是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0045,707.990,722.000,N_SPK8067,对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0045,707.990,722.000,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0045,707.990,722.000,N_SPK8067,而且。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0046,722.000,737.960,N_SPK8068,刷几条儿一样的之后之后恢复正常，然后这样比较好。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0046,722.000,737.960,N_SPK8066,会出现一些其他类型的视频对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0046,722.000,737.960,N_SPK8067,对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0046,722.000,737.960,N_SPK8068,对对对，是我也是觉得是这样，再就是我觉得像这个的话，呃，像咱们可能我可平常看剧啊或者看什么比较多，可以就说是跟那个什么似的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0046,722.000,737.960,N_SPK8067,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0046,722.000,737.960,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8068,就是做到就是可以跟电视剧啊什么的同步，那样的我觉得也挺好的，对嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8067,哦，这个也可以，因为现在可能中午，我们上班族嘛，周末都想在家休息，可能上班的时候就是中午午休的时候，刷刷手机就可以稍微的追一下剧什么的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8069,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8066,对平常没有时间。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8066,可以。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8066,对利用自己碎片化的时间。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8069,然后那个那个片段，对有时候那个片段，还可以看到，就以前没看过的，就比较有意思的电视剧，也想，也想看。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8067,对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0047,737.960,764.020,N_SPK8068,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0048,764.970,766.670,N_SPK8069,会引起自己的兴趣。,False,none,,,,speaker_stance,认为会引起自己的兴趣,,,
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8068,会。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8066,对会会。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8068,我会我会啊，我会点开他的主页看，有的时候会放，因为有的时候你点进去他并不告诉你这个电影叫什么名字，你得翻半天评论，你才知道这个电影儿，对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8069,呃，对对对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8069,对还要还要，问别人这个电视剧叫什么名字，或者这个电影叫什么名字。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8066,是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8068,对，会翻到很多很多。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8066,对也是有这种情况，嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0049,767.140,790.670,N_SPK8067,那那就可以说，比方说我们看到了这个视频，然后就去他主页，有时候去他主页找我们刚刚看到的这个视频也特别麻烦。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0050,791.350,792.010,N_SPK8068,哦对。,False,none,,,,speaker_stance,认为哦对,,,
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8067,是不是就可以说。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8069,对或者是你，直接把那个视频。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8068,快手儿要好一点，但是抖音的话会比较麻烦，快手儿的话，你看。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8067,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8066,对每个短视频，它有自己的一个功能的亮点啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8068,对你像快手儿的话，你看的话，就是你这么过来的话，你就可以直接上下滑了就是这个，但是你要是抖音的话，你要是说是看到了他那个是他很早很早之前发的，那你就翻去吧，你可能要翻好久。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8066,是你要滑好多对这也算是。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0051,792.280,815.510,N_SPK8067,对，所以这一方面是需要改进的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8066,对这也算是一个功能的一个设计吧，那刚才大家也说到那些伪科普的，这也算是作为现在一些短视频的一些乱象之一。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8068,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8068,对你可能要翻。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8067,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8069,嗯嗯嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8066,我认为就是短视频这个APP出现啊，是为了全民的娱乐，娱乐呢肯定是分为各种各样的点。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8069,各种，对都有。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0052,815.570,839.250,N_SPK8066,那现在出现这么多视频的乱象，嗯大家对这些会有一些什么样的看法呢。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0053,839.700,843.800,N_SPK8069,肯定是希望它整改啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0053,839.700,843.800,N_SPK8067,希望，希望加强，后台加强监管。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0053,839.700,843.800,N_SPK8068,当然啦。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0054,843.960,856.340,N_SPK8068,你看还有好多那些冒充医生的，你有没有医生那个资格证儿啊？或者什么之类的呀？你这个后台你为什么不给他就说是，呃，看看就比如他有没有资格出来说这一段话呀。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0054,843.960,856.340,N_SPK8069,不要什么样的视频都往上发。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0054,843.960,856.340,N_SPK8067,对，有好多医生的科普。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0054,843.960,856.340,N_SPK8069,嗯，是啊。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8066,就是做类似于做这种科普性质的，就是需要他们做一个验证，就是说我上传自己的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8069,实名认证。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8068,当然啦，就穿一个白大褂儿，都说自己是医生，那那真是那太假了。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8066,嗯。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8069,很，很必要的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8067,是的是的是的。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
R8007_M8011,R8007_M8011_seg0055,856.370,869.400,N_SPK8066,对。,True,partial,,,,uncertainty,高重叠语音，内容或说话人归属不确定,,,多人同时说话，按项目规则标为不确定
